id,date,speaker,claims,label
222,2008,H.E. John Agyekum Kufuor,84 bridges have been built.,1
223,2008,H.E. John Agyekum Kufuor,500 km of roadside drains have been constructed for all cities.,1
224,2008,H.E. John Agyekum Kufuor,USD$90 million of the proceeds from the Euro‐bond is being used as leverage with a consortium so that the railway network which has not seen rehabilitation for the better part of the last century.,1
225,2008,H.E. John Agyekum Kufuor,Both the Tema and Takoradi ports are undergoing various forms of rehabilitation for modernization and expansion.,1
226,2008,H.E. John Agyekum Kufuor,"Three regional airports in Takoradi, Tamale and Kumasi have been upgraded to enable them cope with bigger aircraft and flights around the clock.",1
227,2008,H.E. John Agyekum Kufuor,The National Communications Backbone Infrastructure network is being pursued vigorously to provide open access broadband connectivity.,1
228,2008,H.E. John Agyekum Kufuor,The energy sector has proved a challenge throughout the life of this administration because of the very high cost of crude oil and the occasional drying up of the Volta.,1
229,2008,H.E. John Agyekum Kufuor,The West Africa Gas pipeline is now completed.,1
230,2008,H.E. John Agyekum Kufuor,"More than 3,000 tractors have been sold to farmers at highly subsidized rates.",1
231,2008,H.E. John Agyekum Kufuor,"The cocoa sector in particular registered the highest ever production level of over 740,000 tonnes during the 2005/2006 crop year.",1
232,2008,H.E. John Agyekum Kufuor,"Under the Millennium Challenge Account, Ghana is the highest recipient of an amount of USD547 million.",1
233,2008,H.E. John Agyekum Kufuor,"In 2007, a total of 200,000 jobs were created.",1
234,2008,H.E. John Agyekum Kufuor,"The Youth Employment Programme has provided placements for over 108,000 young people since October 2006.",0
235,2008,H.E. John Agyekum Kufuor,The national identification programme is about to take off. The equipment is in; the offices are almost ready; training of personnel is about to start.,1
236,2008,H.E. John Agyekum Kufuor,"By the end of this year, all residents of 16 years and above will have photo identification cards.",0
237,2008,H.E. John Agyekum Kufuor,"The Fair Wages and Salaries Commission has been constituted to ensure that public sector pay is administered with equity, fairness, and transparency.",1
238,2008,H.E. John Agyekum Kufuor,Ghana was first to sign up to the African Peer Review Mechanism (APRM).,1
239,2008,H.E. John Agyekum Kufuor,"The Police Service stood at 15,983 in 2001 and has since gained an additional 10,132.",1
240,2008,H.E. John Agyekum Kufuor,"In the past, communities could form volunteer units for community protection.",1
241,2008,H.E. John Agyekum Kufuor,"Last year, government appointed the first female Chief Justice in the nation’s history.",1
242,2008,H.E. John Agyekum Kufuor,Ghana was elected twice as chair of the sub-regional body of ECOWAS in the last seven years.,1
243,2008,H.E. John Agyekum Kufuor,A loan facility of USD 25 million was diverted to an apparently more urgent purpose by those who secured it.,1
244,2008,H.E. John Agyekum Kufuor,Fresh resources are in hand for the refurbishment of Job 600 for use by MPs.,1
245,2008,H.E. John Agyekum Kufuor,Flagstaff House is being rebuilt to accommodate the next President in dignity.,1
246,2008,H.E. John Agyekum Kufuor,"The money for Flagstaff House has been sourced from soft loans repayable over a 25-year period, with a 5-year moratorium.",1
247,2008,H.E. John Agyekum Kufuor,Ghana now has four state of the art stadiums in four regions.,0
248,2008,H.E. John Agyekum Kufuor,The electoral arrangements currently in place have been put to test four times already since 1992.,1
249,2008,H.E. John Agyekum Kufuor,The independent Electoral Commissioner appointed since 1993 remains at post.,1
250,2008,H.E. John Agyekum Kufuor,Acquisition of Valco is also going to be especially critical to the industrialization phase of our development.,1
251,2008,H.E. John Agyekum Kufuor,World class prospective investors give us hope that an integrated bauxite/alumina to aluminium industry is possible.,1
252,2009,H.E. John Evans Atta Mills,The People of Ghana sat in judgment and ruled in favour of the NDC and our agenda for A Better Ghana.,1
253,2009,H.E. John Evans Atta Mills,This year marks the 100th anniversary of Dr. Nkrumah’s birth.,1
254,2009,H.E. John Evans Atta Mills,We intend to honour Dr. Nkrumah’s memory with a National holiday to be known as Founder’s Day.,1
255,2009,H.E. John Evans Atta Mills,We will engage these independent governance institutions in a peer review of their conditions.,1
256,2009,H.E. John Evans Atta Mills,Ensuring the passage of the Freedom of Information Act.,0
257,2009,H.E. John Evans Atta Mills,Expediting the passing of a National Broadcasting Law.,0
258,2009,H.E. John Evans Atta Mills,We have already delivered on our promise to establish a lean but effective government by realigning and reducing the number of Ministries.,1
259,2009,H.E. John Evans Atta Mills,We will embark on the establishment of a Member of Parliament Constituency Development Fund.,1
260,2009,H.E. John Evans Atta Mills,The Government will consider draft Bills for possible Parliamentary enactment.,1
261,2009,H.E. John Evans Atta Mills,"We shall also introduce a Bill to amend the Public Office Holders (Declaration of Assets and Disqualification) Act, 1998, Act 550.",0
262,2009,H.E. John Evans Atta Mills,We will ensure adequate collaboration without sacrificing the independence of the Judiciary.,1
263,2009,H.E. John Evans Atta Mills,"We will implement programmes to deepen local level democracy, accelerate decentralization and empower the people for local development.",1
264,2009,H.E. John Evans Atta Mills,We will organise a broad National Stakeholders Conference on Decentralization this year to mark the 20th anniversary of the coming into existence of the District Assemblies.,1
265,2009,H.E. John Evans Atta Mills,We shall this year establish a Constitutional Review Committee to collate views on amendment proposals.,1
266,2009,H.E. John Evans Atta Mills,I made a firm commitment to stamp out drug trafficking.,1
267,2009,H.E. John Evans Atta Mills,"We will review the Narcotics Drugs Control, Enforcement and Sanctions Law of 1990 (PNDC LAW 236).",1
268,2009,H.E. John Evans Atta Mills,We will bring to closure investigations into the numerous high profile drug trafficking cases of recent years.,1
269,2009,H.E. John Evans Atta Mills,"Justice must therefore be brought to bear on those who took the lives of the Ya Na and many of His elders, Issa Molbilla and the over 30 women whose murder still remains a national mystery.",0
270,2009,H.E. John Evans Atta Mills,I will begin a monthly radio broadcast to the nation as part of measures to enhance communication with the citizenry.,1
271,2009,H.E. John Evans Atta Mills,The whole world has been gripped by the severe global economic downturn and associated recession.,1
272,2009,H.E. John Evans Atta Mills,Millions of jobs have been lost in many countries.,1
273,2009,H.E. John Evans Atta Mills,"The fiscal deficit, meaning the excess of expenditure over revenue, was GH¢2.5 Billion in 2008.",1
274,2009,H.E. John Evans Atta Mills,This figure is over 15% of Gross Domestic Product.,1
275,2009,H.E. John Evans Atta Mills,"The external deficit or balance of payments for 2008 is estimated at GH¢3.42 Billion, or 18% of GDP.",1
276,2009,H.E. John Evans Atta Mills,"The rate of inflation accelerated from 12.7 percent at the end of 2007, to 18.1 percent at the end of December 2008.",1
277,2009,H.E. John Evans Atta Mills,Our stock of external debt increased from US$2.2 billion to US$3.9 billion between 2006 and 2008.,1
278,2009,H.E. John Evans Atta Mills,"The overall national debt increased to US$7.6 billion in 2008, from US$5.3 billion in 2006.",1
279,2009,H.E. John Evans Atta Mills,This is in spite of the over US$5.0 billion debt write off enjoyed by the nation from 2001.,1
280,2009,H.E. John Evans Atta Mills,Over the last few months the cedi has lost substantial value with respect to the US dollar.,1
281,2009,H.E. John Evans Atta Mills,We have used up foreign exchange resources which have accrued from various debt relief arrangements to shore up the value of the cedi.,1
282,2009,H.E. John Evans Atta Mills,In recent months as the foreign exchange inflows have dried up the cedi has come under enormous pressure.,1
283,2009,H.E. John Evans Atta Mills,The decline in the value of the cedi is negating benefits which could otherwise have accrued from low world crude oil prices.,1
284,2009,H.E. John Evans Atta Mills,We are resolved to achieve an early restoration of stability in the foreign exchange market.,1
285,2009,H.E. John Evans Atta Mills,The Finance Minister will announce in detail the specific measures aimed at achieving macro-economic stability in the budget statement to be presented shortly.,1
286,2009,H.E. John Evans Atta Mills,"We will impose austerity measures throughout the Government machinery, to ensure that we realize significant savings.",1
287,2009,H.E. John Evans Atta Mills,We will review the decision to purchase two executive Presidential aircrafts.,1
288,2009,H.E. John Evans Atta Mills,Ghana simply cannot afford the expenditure at this time and we certainly do not need two Presidential Jets.,1
289,2009,H.E. John Evans Atta Mills,My administration therefore sees the private sector as an active partner in our development.,1
